Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish
unify_mecklenburg_desc;§RGain 2.5 infamy§! Now that we hold control over the Federal Convention in Frankfurt, we can begin reorganizing Germany to secure our hegemony over the German Confederation. While there are many states to consider, it is probably for the best that we get the question of Mecklenburg out of the way. The Duchy of Mecklenburg was an ally of Prussia, but there is no need to punish them. Instead, to guarantee their loyalty, we could unite them with the smaller Duchy of Mecklenburg-Strelitz, while also getting some concessions from them that would give us control over them.;;;;;;;;;;;;;
martial_law_brandenburg_title;The Brandenburg Plot;;;;;;;;;;;;;
martial_law_brandenburg_desc;§RGain 12.5 infamy§! Now that we hold control over the Federal Convention in Frankfurt, we can begin reorganizing Germany to secure our hegemony over the German Confederation. While there are many states to consider, an urgent matter is that of Brandenburg and Pomerania. Both states have been separated from Prussia and are currently under heavy oversight by both our Empire and the German Confederation. Needless to say, our control over the region is unstable—these lands were long held by the Hohenzollerns, and resistance to our rule is to be expected. Fortunately, one of our advisors has devised a plan: to forge a conspiracy suggesting that Brandenburg intends to return to Hohenzollern rule. This would provide us with the justification to declare martial law over both Brandenburg and Pomerania, allowing us to seize permanent control of the duchies.;;;;;;;;;;;;;
EVTDESC800825;\n\nWith_our_victory_over_Prussia,_it_has_been_reduced_to_little_more_than_a_rump_state_in_the_Baltic,_a_far_cry_from_the_days_they_were_a_contender_for_the_throne_of_Germany._But,_it_seems_that_their_situation_is_about_to_get_worse._\n\nWith_unrest_brewing_in_Poland,_the_Polish_population_in_Prussia_seems_to_also_have_some_strong_desires_for_independence,_as_do_the_ones_under_Russian_rule._But,_seeing_our_treatment_of_the_Polish_people,_a_secretive_delegation_of_Polish_partisans_from_the_province_of_Poznan_has_come_to_talk_to_us,_asking_for_our_support_to_start_a_Polish_uprising_in_Greater_Poland,_promising_to_be_loyal_to_us_after_their_independence_from_Prussia,_as_long_as_they_are_granted_some_autonomy._Naturally,_we_were_a_bit_skeptical_of_their_offer,_but_they_seem_like_a_good_opportunity_to_cripple_the_Prussians_further,_even_if_it_will_take_some_time_for_their_revolt_to_actually_start.;;;;;;;;;;;;;
EVTDESC800826;\n\nAs_unrest_brews_in_Russian_Poland,_it_seems_that_we_aren't_immune_to_the_growing_Polish_agitation._Much_to_the_contrary,_it_would_seem_that,_the_Grand_Duchy_of_Poznan,_which_is_majority_Polish,_has_followed_the_winds_of_Polish_nationalism_and_declared_independence_from_us,_with_the_government_in_Vienna_being_the_first_to_declare_support_to_it._\n\nWe_cannot_overstate_how_much_this_hurts_us._The_loss_of_Poznan_would_mean_the_loss_of_a_third_of_a_remaining_territory,_but_fighting_against_the_uprising_would_mean_fighting_against_the_Austrians_again...;;;;;;;;;;;;;
EVTDESC800827;\n\nWith_the_provisional_government_in_Poznan_being_able_to_achieve_their_independence,_our_diplomats_have_already_began_talks_with_its_representatives,_the_same_which_came_to_our_capital_months_ago._Luckily,_it_seems_that_they_are_happy_to_follow_through_their_end_of_the_deal,_letting_us_help_"guide",_especially_in_foreign_affairs,_turning_them_effectively_into_our_puppet._Other_than_that,_it_is_clear_that_the_these_revolutionaries_have_been_emboldened_by_our_support,_suggesting_us_that_they_could_even_form_a_loyal_government_in_Warsaw_for_a_united_Polish_state,_if_the_situation_allows_it...;;;;;;;;;;;;;
EVTDESC800828;\n\nWith_the_release_of_non-German_lands_from_the_Austrian_Empire,_it_seems_that_there_were_left_some_loose_ends_by_the_Polish_border._On_the_border,_lies_the_city_of_Frauenstadt,_known_as_Wadowice_in_Polish._The_city,_despite_being_part_of_the_German_Confederation,_is_still_claimed_by_the_Polish,_with_a_significant_Polish_majority._Maybe_it_is_for_the_better_that_we_let_the_Polish_have_the_city,_to_preserve_relations_with_these_newly_established_states.;;;;;;;;;;;;;
EVTDESC800829;\n\nAfter_300_years_of_Habsburg_rule_over_Bohemia,_it_has_become_one_of_the_richest_regions_of_our_Empire_and_even_part_of_the_first_German_Confederation,_despite_being_a_mostly_Slavic_region._It_has_been_part_of_the_German_world_for_about_800_years,_ever_since_the_Holy_Roman_Empire,_being_one_of_its_electors,_being_influenced_by_and_even_influencing_Germany_at_some_point,_with_Bohemian_kings_being_elected_Holy_Roman_Emperor_for_a_time._But,_despite_these_800_years_of_contact_with_Germany,_the_Czechs_remain_mostly_Slavic,_with_German_being_spoken_mostly_in_Prag_and_the_borderlands._\n\n_Now,_with_the_issue_of_Bohemia_dominating_the_Federal_Convention,_it_is_time_to_decide:_do_we_put_our_efforts_into_integrating_Bohemia_and_its_people_despite_the_turmoil_it_may_cause?_Or_do_we_save_ourselves_the_hassle_and_finally_let_them_go,_granting_them_special_autonomy?;;;;;;;;;;;;;
EVTDESC800830;\n\nAfter_another_triumphal_victory_against_France,_our_troops_occupy_the_most_of_the_eastern_bank_of_the_Meuse._But,_beyond_the_river,_sits_Belgium,_a_state_meant_to_act_as_a_buffer_between_us_and_France._Now,_with_another_victory_against_the_French,_Belgium's_existence_as_a_buffer_proves_to_hardly_deter_the_conflict_between_our_nations._Perhaps_it_is_time_that_we_end_this_little_"Belgium_Experiment"_that_has_been_ongoing_to_this_day,_either_by_separating_Flanders_from_Wallonia_or_even_taking_Wallonia_for_ourselves_and_giving_Flanders_to_the_Dutch.;;;;;;;;;;;;;
EVTDESC800831;\n\nYears_after_the_Franco-Prussian_War,_we_finally_scored_a_triumphal_victory_against_Germany!_The_Germans_tried_to_take_Lorraine_from_us,_but_ended_up_paying_a_heavy_price_for_their_hubris._While_we_could_be_happy_with_just_Alsace-Loirrane,_with_such_a_victory,_we_can't_help_but_rekindle_our_old_ambitions_on_the_Rhine._Our_troops_are_already_occupying_the_west_bank_of_the_river,_with_some_of_our_advisors_saying_we_should_share_pieces_of_Germany_with_the_Benelux_countries,_to_draw_them_into_war_with_Germany_as_well,_in_case_of_a_future_war._On_the_other_hand,_we_could_just_have_the_Rhine_for_ourselves._Despite_that,_shockingly,_we_receive_a_proposal_from_the_Russian_Foreign_Relations_Minister,_suggesting_that_we_take_only_the_Palatinate,_giving_Northern_Rhineland_to_our_Belgium_allies,_significantly_strengthening_them.;;;;;;;;;;;;;
EVTDESC800855;\n\nAfter_a_long_period_of_integration,_today_we_finally_welcome_a_another_state_in_our_union!_$COUNTRY$_has_the_privilege_of_growing_while_unifying_the_opressed_peoples_of_Eastern_Europe,_with_representatives_coming_to_our_capital_to_become_part_of_our_government_and_ratify_their_last_treaty_before_they_are_properly_integrated_into_our_nation.;;;;;;;;;;;;;
EVTDESC800832;\n\nWith_our_hegemony_over_the_new_German_Confederation_and_our_oversight_over_the_Rhineland_and_Hesse,_some_of_our_advisors_are_suggesting_that_we_make_some_minor_adjustments_to_the_our_border_with_these_two_states,_guaranteeing_a_border_with_Frankfurt_itself_and_keep_control_over_the_Bavarian_Palatinate._Seeing_as_the_Rhineland's_ownership_of_the_Palatinate_was_always_meant_to_be_temporary_and_the_dukes_of_Hesse_have_properly_been_compensated_with_lands_in_Westphalia,_redrawing_the_border_would_be_met_with_little_to_no_resistance_from_them._\n\nThis_would_be_done_by_annexing_these_regions_into_the_South_German_Confederation,_which_we_hold_a_tighter_grip_on—being_ruled_directly_from_Vienna.;;;;;;;;;;;;;
EVTDESC800833;\n\nWith_the_recent_release_of_the_non-German_lands_of_the_Austrian_Empire,_we_can't_deny_that_some_matters_were_left_unresolved._Today,_it_came_to_our_attention_that,_despite_now_being_united,_Dalmatia_and_Croatia_were_never_formally_united_after_the_release_of_the_Kingdom_of_Croatia._Croatia_was_originally_under_Hungary_and_the_Crown_of_Saint_Stephen,_separated_from_Dalmatia,_with_it_being_its_own_kingdom_conquered_by_Austria_during_the_Napoleonic_Wars._\n\nNow_we_are_left_to_decided_the_status_of_Croatia._Are_we_legitimizing_the_union_with_Dalmatia?_Or_maybe_we_could_even_reunite_Croatia_with_Hungary,_now_that_the_Revolutions_of_1848_are_behind_us...;;;;;;;;;;;;;
EVTDESC800834;\n\nNow_that_the_matter_of_Croatia_is_resolved,_there_is_still_a_loose_end_that_we_need_to_deal_with,_the_fate_of_Sankt_Veit,_a_city_in_the_Adriatic_Coast_which_was_originally_part_of_Croatia,_but_that_we_retained_control,_to_guarantee_our_presence_in_the_Adriatic._But_now_that_we_consolidated_our_rule_over_Germany_we_have_to_decided_if_we_are_to_officially_annex_Sankt_Veit_into_Germany_or_if_we_will_return_it_to_the_Kingdom_of_Croatia.;;;;;;;;;;;;;
EVTDESC800835;\n\nWhen_we_were_liberated_from_the_Russians,_we_thought_that_$FROMCOUNTRY$_would_just_become_our_new_overlords._But_to_our_surprise,_$FROMCOUNTRY$_has_declared_support_our_claims_in_White_Ruthenia,_restoring_the_borders_drawn_by_Napoleon_in_1812!_\n\nWhile_obvious_that_this_is_just_$FROMCOUNTRY$_seeking_to_expand_their_influence_through_us,_it_is_still_promising_to_see_them_supporting_us_instead_of_establishing_a_Ruthenian_state_or_even_integrating_us_in_a_Baltic_union...;;;;;;;;;;;;;
EVTDESC800836;\n\nThe_$FROMCOUNTRY_ADJ$_diplomats_have_refused_our_offer,_leaving_our_issues_around_the_spheres_of_influence_in_the_East_Indies_unresolved.;;;;;;;;;;;;;
EVTDESC800837;\n\n$FROMCOUNTRY$_has_offered_us_a_deal_in_which_they_would_give_us_their_colony_in_the_Gold_Coast_and,_in_return,_we_would_recognize_their_control_over_the_island_of_Borneo,_in_the_East_Indies._While_we_know_that_their_colony_in_the_Gold_Coast_became_unprofitable,_we_have_no_doubt_that_it_would_be_different_under_our_rule,_as_it_would_be_integrated_into_our_colony_in_the_region._But,_about_Borneo,_while_we_don't_have_such_a_significant_presence_in_the_regiom_it_still_leaves_a_sourt_taste_in_our_mouths_to_hand_it_over_to_the_Dutch,_since_that_would_mean_stripping_James_Brooke,_the_White_Rajah_of_Sarawak,_of_his_rightful_lands...;;;;;;;;;;;;;
EVTDESC800838;\n\nThe_$FROMCOUNTRY_ADJ$_diplomats_have_accepted_our_offer!_Taking_the_costly_colony_in_the_Gold_Coast_from_us,_in_return_from_total_hegemony_over_the_island_of_Borneo!_We_shall_be_quick_consolidate_our_rule_over_the_island.;;;;;;;;;;;;;
EVTDESC211607;\n\nToday,_we_received_a_messa_from_$FROMCOUNTRY$_stating_that_they_are_interested_in_buying_Heligoland._The_island_fell_into_our_ownership_during_the_Napoleonic_Wars,_and_now,_many_years_after_our_initial_occupation,_the_place_has_become_little_more_than_a_vacation_spot_and_a_refuge_for_liberal_thinkers_from_the_continent,_having_little_strategic_value_to_us.;;;;;;;;;;;;;
EVTDESC211608;\n\nThe_$FROMCOUNTRY_ADJ$_have_agreed_to_sell_Heligoland_to_us!_We_already_shipped_them_their_payment_and_sent_a_small_garrison_to_guarantee_control_over_the_island._It_won't_take_long_to_fully_incorporate_the_island_into_our_nation.;;;;;;;;;;;;;
EVTDESC211609;\n\nThe_$FROMCOUNTRY_ADJ$_have_refused_to_sell_Heligoland_to_us!_It_seems_they_are_far_too_attached_to_this_glorified_rock-turned-vacation_spot.;;;;;;;;;;;;;
buy_heligoland_title;The Heligoland Purchase;;;;;;;;;;;;;
buy_heligoland_desc;The island of Heligoland is a small island off the coast of Germany, traditionally considered part of Schleswig or the Frisian Islands. With our control over the Frisian Islands, we maybe could try to buy Heligoland from the British. The island is small and over the years—instead of becoming a naval base—it evolved into a vacation spot and safe haven for German liberals, so they wouldn't mind handing them over to us—for a small price, of course.;;;;;;;;;;;;;
EVTDESC800839;\n\nAfter_a_decisive_victory_against_the_British,_the_Dutch_have_returned_to_South_Africa,_setting_up_shop_in_Cape,_as_they_did_before_the_Napoleonic_Wars._While_the_Dutch_are_technically_our_kin,_the_tyranny_of_the_VOC_caused_our_ancestors_to_be_alienated_into_fleeing_from_their_rule._But_now,_with_the_end_of_the_VOC_and_their_victory_against_the_British,_it_may_be_a_good_idea_to_reunite_with_them,_guaranteeing_our_safety_and_acess_to_their_markets.;;;;;;;;;;;;;
EVTDESC800840;\n\n$FROMCOUNTRY$_has_invited_us_to_unite_them_in_preparation_to_joining_the_Dutch_once_again._While_we_are_a_bit_held_back_by_the_proposal,_seeing_that_our_ancestors_had_to_flee_from_VOC_rule,_this_was_a_long_time_ago_and_the_VOC_is_long_dead,_so_it_may_be_worth_a_shot...;;;;;;;;;;;;;
EVTDESC800841;\n\nEver_since_our_reconquest_of_the_Cape,_our_eyes_have_turned_towards_the_Boer_states_around_the_Drakensberg_Range._The_Boer_were_once_dutchmen_employed_by_the_VOC,_but_released_of_their_contracts_to_settle_the_Cape._Along_the_years,_the_rule_of_the_VOC_proved_to_be_pretty_unpopular,_causing_them_to_leave_the_Cape_and_migrate_away_from_big_cities_in_droves._But_now,_as_we_were_deciding_what_to_do_with_the_Boer_states,_a_Voltrekeer_delegation_has_visited_our_administration_in_Kaap_and_petitioned_the_annexation_of_the_South_African_Republic_and_its_incorporation_into_our_great_nation!;;;;;;;;;;;;;
